datetime,BTCUSD,ETHUSD,SOLUSD,BNBUSD,AVAXUSD
2023-03-08,2.450340623727674e-11,1.1774947088596156e-09,2.6931711137064386e-06,8.533328390792824e-08,8.538985564097122e-06
2023-03-09,2.7788549904128027e-11,1.3147241365947965e-09,2.787865591659844e-06,9.109417521077103e-08,8.839987322337671e-06
2023-03-10,2.8013076852428728e-11,1.3236105365919647e-09,2.8639143292795823e-06,8.769782922445662e-08,9.120496071162061e-06
2023-03-11,2.8734293643280246e-11,1.380327365108256e-09,2.7535413087419495e-06,8.373443983739946e-08,9.203510233112867e-06
2023-03-12,3.283374533799201e-11,1.5244751885500206e-09,3.0845119654391044e-06,9.591225538996411e-08,1.0259531605890694e-05
2023-03-13,3.545663753580344e-11,1.5368961432160287e-09,2.9928477065192935e-06,1.0172927312877104e-07,1.036741049996806e-05
2023-03-14,3.558902489771041e-11,1.5321017090944648e-09,2.971017637299982e-06,1.0078521848663939e-07,1.0520793481197388e-05
2023-03-15,3.561006903423825e-11,1.5830009697452259e-09,3.1873927078301034e-06,9.808690321478933e-08,1.126452013264223e-05
2023-03-16,3.4668369898088684e-11,1.5317457699681608e-09,3.1896359763350845e-06,9.886086703425533e-08,1.0916971515152751e-05
2023-03-17,3.778692725812737e-11,1.6338985204482247e-09,3.43597455954752e-06,1.0262756380896031e-07,1.185868506257265e-05
2023-03-18,3.65560126098867e-11,1.530666967630714e-09,3.3105767554278886e-06,9.55229170769235e-08,1.1812300465020853e-05
2023-03-19,3.824518475913483e-11,1.5550937183220123e-09,3.354771709114155e-06,9.348599663991524e-08,1.1927839206789248e-05
2023-03-20,3.694365858236613e-11,1.5436149131092792e-09,3.1529485589081507e-06,9.067344152624923e-08,1.1926975401234385e-05
2023-03-21,3.58323536716742e-11,1.510000495300787e-09,3.0411598881400137e-06,9.027066041917086e-08,1.1940173958065181e-05
2023-03-22,3.6790794033523164e-11,1.558076039272978e-09,3.0169001164311515e-06,9.080564304052489e-08,1.19513110562533e-05
2023-03-23,3.5313330676367494e-11,1.5126859470856078e-09,3.0244647576189087e-06,8.503432442328823e-08,1.184789568970529e-05
2023-03-24,3.733811836208364e-11,1.5966173903170418e-09,3.1461656274867555e-06,9.101915971773696e-08,1.1612917680432766e-05
2023-03-25,3.6731145353896786e-11,1.6071716590678468e-09,3.242551150137553e-06,8.968739442107615e-08,1.165596131983207e-05
2023-03-26,3.901578016062995e-11,1.6688444403008317e-09,3.3853004174054253e-06,9.663530888705845e-08,1.1601710163313544e-05
2023-03-27,4.122568134451866e-11,1.769649090199737e-09,3.6256498352909856e-06,1.0829932272414812e-07,1.1914873373954776e-05
2023-03-28,3.937879077127262e-11,1.7984956760151649e-09,3.4037753633708607e-06,1.0733932810779527e-07,1.0869837462849224e-05
2023-03-29,3.7482067281049755e-11,1.5971061495034312e-09,3.3577880391791066e-06,9.585091275570419e-08,1.0660644817004489e-05
2023-03-30,3.7827485042193374e-11,1.5792230644958733e-09,3.343517390714092e-06,9.800605664106725e-08,1.0369378484120437e-05
2023-03-31,3.753100250026681e-11,1.5447993808216625e-09,3.5384385458042504e-06,9.789647967327429e-08,1.0591833567987971e-05
2023-04-01,3.2397691879125284e-11,1.375075087841133e-09,3.2440591920114385e-06,8.512150301298333e-08,9.36645938218704e-06
2023-04-02,2.981040302380324e-11,1.3159689064355793e-09,3.4554643651638073e-06,7.732668096062292e-08,9.768134017580296e-06
2023-04-03,3.032562545506751e-11,1.314238666940267e-09,3.4305756125381157e-06,8.103051768389461e-08,9.641942902731057e-06
2023-04-04,3.118604375627608e-11,1.3321136138140864e-09,3.35409072206843e-06,8.123620049219071e-08,9.268050796219438e-06
2023-04-05,2.960858731442185e-11,1.3431124133965443e-09,3.2384421058966224e-06,7.577716174678303e-08,9.217754418913357e-06
2023-04-06,2.6971996964307513e-11,1.2562329375048963e-09,3.084440858378435e-06,7.297567328797949e-08,8.02898039530377e-06
2023-04-07,2.6794451000347192e-11,1.2210179490339157e-09,3.1211275060218265e-06,7.076880060289574e-08,8.067384701080944e-06
2023-04-08,2.5102372355561462e-11,1.2266622801328868e-09,3.2381306146124673e-06,6.741157952369522e-08,7.859835055208392e-06
2023-04-09,2.6695510634810018e-11,1.1742777260332916e-09,3.424310288720634e-06,6.720986642000973e-08,7.312384385342335e-06
2023-04-10,2.995924918351415e-11,1.1563186158482507e-09,3.668166081484143e-06,7.038546053249529e-08,7.072949871460028e-06
2023-04-11,2.9839854761078855e-11,1.0962838216347102e-09,3.7223759407419184e-06,6.779068927862303e-08,6.875922212515057e-06
2023-04-12,2.7434068998370007e-11,1.0209238773586904e-09,3.6570851503895697e-06,6.39394154594534e-08,6.455508064142235e-06
2023-04-13,2.613362196142844e-11,1.019183076421317e-09,3.3878094136984872e-06,6.053569081031679e-08,6.0663436256204635e-06
2023-04-14,2.633256621218728e-11,1.0618119047281092e-09,3.319145456257607e-06,6.227610444187501e-08,6.1592511107111565e-06
2023-04-15,2.4774554984831402e-11,1.001759955450409e-09,3.205804674185405e-06,5.691274636878258e-08,5.899823941294281e-06
2023-04-16,2.1648197049244993e-11,9.236849952927312e-10,3.0651788385563893e-06,4.984824154455569e-08,5.676985049857686e-06
2023-04-17,2.392972305791212e-11,8.646757303382112e-10,2.9571994904372366e-06,5.148262990217208e-08,5.495807982151563e-06
2023-04-18,2.3304931372810402e-11,8.652728303325103e-10,2.813518562821537e-06,5.2712001748059006e-08,5.215948795111742e-06
2023-04-19,2.617283579154902e-11,1.0208717808619674e-09,2.911808016654426e-06,6.194696073698926e-08,5.954559741604918e-06
2023-04-20,2.639437113776685e-11,9.801148245619468e-10,2.7940444269759605e-06,6.49492767688836e-08,5.877715568219314e-06
2023-04-21,2.9093294510120737e-11,1.0680171747937211e-09,2.8882410501337823e-06,6.471430576355711e-08,6.537088948768092e-06
2023-04-22,3.070104882263892e-11,1.0726416358725507e-09,2.8960280503450946e-06,7.033106865060053e-08,6.332343201501892e-06
2023-04-23,3.051344632766342e-11,1.075934532041539e-09,2.9853363230363146e-06,6.733204626396995e-08,6.655366970693358e-06
2023-04-24,2.91908841414164e-11,1.024674202421187e-09,2.8303762233798137e-06,6.557060698767191e-08,6.113778462711692e-06
2023-04-25,3.1945544326386693e-11,1.013435435757794e-09,2.969377405092656e-06,6.75141178171031e-08,6.4456370050939606e-06
2023-04-26,3.155619148739278e-11,9.517910504978647e-10,2.8842835915867185e-06,6.968958523100808e-08,6.685877264149542e-06
2023-04-27,3.312814997249304e-11,9.81116438892085e-10,3.0000035685902662e-06,6.80203387994584e-08,6.63911636170772e-06
2023-04-28,3.3419329676647435e-11,9.637056740142948e-10,2.9130387148692052e-06,7.089066907754456e-08,6.545595207345378e-06
2023-04-29,3.1937220873171667e-11,9.88291332056965e-10,2.748419414689944e-06,7.054277790773393e-08,6.511508834298324e-06
2023-04-30,2.8036434087094707e-11,9.7132721029924e-10,2.5368091985779676e-06,7.374819588088573e-08,6.498179349213179e-06
2023-05-01,3.035552162291532e-11,1.0182923443701617e-09,2.5372713722800547e-06,7.585095957701586e-08,6.959368400571292e-06
2023-05-02,3.227390543718383e-11,1.057343882548947e-09,2.5612866509780105e-06,7.765313702996703e-08,7.121339520681225e-06
2023-05-03,3.248407184762661e-11,1.021443958090526e-09,2.5242569502475967e-06,7.591837747038667e-08,7.301986944784067e-06
2023-05-04,3.2889265981172495e-11,1.0159583239081788e-09,2.6667294342533603e-06,7.61686823131573e-08,7.557987439024694e-06
2023-05-05,3.4350039480544806e-11,1.1629212957608565e-09,2.766133122658913e-06,7.62838801492366e-08,7.91246268809151e-06
2023-05-06,3.6679614698472776e-11,1.25704774202724e-09,2.792888044721468e-06,7.363673007197203e-08,8.398305434333814e-06
2023-05-07,3.6349744003737244e-11,1.2607819079510342e-09,2.754609888577569e-06,7.081244304376678e-08,8.686192151836913e-06
2023-05-08,3.621990626063235e-11,1.260865983911983e-09,2.9497973149121472e-06,7.498768663647044e-08,9.262475335336529e-06
2023-05-09,3.262814654134357e-11,1.1058927605261825e-09,2.7241827778225636e-06,6.50682416781167e-08,8.643627653903696e-06
2023-05-10,3.106902114306161e-11,1.1072203483516387e-09,2.7062661092397845e-06,6.342402180908153e-08,8.500751795190165e-06
2023-05-11,3.050403097665278e-11,1.0811194674803388e-09,2.735781323297314e-06,6.90959475474083e-08,8.629792323452956e-06
2023-05-12,2.8519554376786e-11,1.050876493588314e-09,2.720751397208886e-06,6.294024520930104e-08,8.608773394667979e-06
2023-05-13,2.750844943124877e-11,1.0639792594842805e-09,2.627776089851293e-06,6.53045421016539e-08,8.861693171803575e-06
2023-05-14,2.8274205079759195e-11,1.0448455250361457e-09,2.6530391443034974e-06,6.620622845222542e-08,9.023590305957258e-06
2023-05-15,2.671836123104433e-11,1.0433252782433476e-09,2.5193880490127166e-06,6.326967347490542e-08,8.556010847732276e-06
2023-05-16,2.7330159521725035e-11,1.0608141615411993e-09,2.554010050459044e-06,6.228694212255601e-08,8.673735449500619e-06
2023-05-17,2.6665306817812884e-11,1.0243471773104768e-09,2.4992667203643185e-06,6.520406239476939e-08,8.688935703750345e-06
2023-05-18,2.878217656985092e-11,1.049290304432712e-09,2.6026479128598515e-06,6.852104646553584e-08,9.286701941300934e-06
2023-05-19,2.8636028479427707e-11,1.0367279005584682e-09,2.5576897210782205e-06,6.717571775734558e-08,9.203712520843704e-06
2023-05-20,3.0874392503584786e-11,1.0082875411566316e-09,2.531498025781239e-06,6.241415389279434e-08,8.894307024828046e-06
2023-05-21,2.997195202105148e-11,1.003534685764866e-09,2.746031343107421e-06,6.530608361691461e-08,9.157435432779332e-06
2023-05-22,2.8383034803109747e-11,9.727042932004313e-10,2.691425931660552e-06,6.464916924755061e-08,9.528750282306736e-06
2023-05-23,2.922178022780688e-11,9.95356299432484e-10,2.92487127005159e-06,6.823375728437606e-08,9.209915371576755e-06
2023-05-24,3.248616509408263e-11,1.0538744917418775e-09,3.1144550245627313e-06,7.544191228960029e-08,9.797067356594885e-06
2023-05-25,3.099584718477176e-11,9.081302930976915e-10,2.885486536512871e-06,7.431142569577797e-08,9.441359326289867e-06
2023-05-26,2.999840782130082e-11,8.37708762662401e-10,2.7409132725621395e-06,7.270312222599205e-08,8.948852076029468e-06
2023-05-27,2.8872523769594588e-11,7.931798118148129e-10,3.4209898595127612e-06,7.254731322585005e-08,9.069474143051648e-06
2023-05-28,3.173748284632609e-11,9.33384270723657e-10,3.326140351490712e-06,7.495610484362547e-08,8.785240872451194e-06
2023-05-29,3.3018123426071106e-11,9.744245455651818e-10,3.4239483124940534e-06,7.566406785584141e-08,9.41374211655549e-06
2023-05-30,3.311464421593826e-11,9.858015288149765e-10,3.5651442107833403e-06,7.390627145649128e-08,9.287491240482504e-06
2023-05-31,3.2659370789670096e-11,9.652515618964775e-10,3.5352328292519847e-06,7.18449178458997e-08,9.05873355928205e-06
2023-06-01,3.383516435527788e-11,9.76096144572509e-10,3.5002871500890837e-06,7.379878280607812e-08,8.771980754621045e-06
2023-06-02,3.5654709143974015e-11,1.0393064123657466e-09,3.836471458562167e-06,7.388594622329556e-08,8.764744919426137e-06
2023-06-03,3.6057527408005496e-11,1.0843838580748403e-09,3.862587015761586e-06,7.398399121867649e-08,8.740970013770832e-06
2023-06-04,3.514152695369061e-11,1.053054343405302e-09,4.065378442533288e-06,7.540247579082885e-08,9.063284638847341e-06
2023-06-05,3.894400219693205e-11,1.1622531718678144e-09,4.278394841757924e-06,9.15664756576107e-08,9.633441884916022e-06
2023-06-06,4.201216513945435e-11,1.2767559727461396e-09,4.209051829522878e-06,9.265881307333481e-08,1.0230872626946358e-05
2023-06-07,4.269263220091742e-11,1.3189945994439113e-09,4.539538292371823e-06,1.0284075557492173e-07,1.0366864105441215e-05
2023-06-08,4.330908904873093e-11,1.3295644112492984e-09,4.688566627498482e-06,1.0565333948770795e-07,1.054927589510743e-05
2023-06-09,4.116989261662529e-11,1.3085824006176735e-09,5.147781661119129e-06,1.0450444449624954e-07,1.073633125762627e-05
2023-06-10,4.0495787401253366e-11,1.3659562302395028e-09,5.008619650211273e-06,1.140992718702712e-07,1.144641646006958e-05
2023-06-11,4.050019329606807e-11,1.3260763514100734e-09,5.012928055514801e-06,1.1873412367167132e-07,1.1077703869228489e-05
2023-06-12,3.8883542097714964e-11,1.2763606578374446e-09,4.970457080860982e-06,1.1671119926827032e-07,1.1174590387134226e-05
2023-06-13,3.5093422616719346e-11,1.1694424437478463e-09,4.714005807883101e-06,1.1999487156610033e-07,1.0821322538132755e-05
2023-06-14,3.870399286774716e-11,1.367284483779916e-09,5.107877998605098e-06,1.2586480125083657e-07,1.1897149151257613e-05
2023-06-15,3.955815164510636e-11,1.3415967405816614e-09,5.198217236431629e-06,1.257532514162545e-07,1.1494731327801183e-05
2023-06-16,4.161342473108615e-11,1.4705985773111586e-09,4.98615826361945e-06,1.2973035807837597e-07,1.1579476819675166e-05
2023-06-17,3.736949940766516e-11,1.3314324405058163e-09,5.178956829360315e-06,1.3158546729782742e-07,1.1357789827994708e-05
2023-06-18,3.72351781802041e-11,1.318585049749491e-09,5.382263428346801e-06,1.30441817303785e-07,1.1706167751725921e-05
2023-06-19,3.983171390147824e-11,1.352594368876372e-09,5.942567271599586e-06,1.330677164255458e-07,1.2125822253846591e-05
2023-06-20,4.202302469740819e-11,1.4091362109736725e-09,6.1321802453592755e-06,1.359429778965168e-07,1.3338094159969643e-05
2023-06-21,4.3054203269140065e-11,1.4997924664872955e-09,6.2473988655942225e-06,1.3486628890627345e-07,1.4568562382941824e-05
2023-06-22,4.139955464013018e-11,1.427238422081196e-09,6.253231829914108e-06,1.4158584227323646e-07,1.4298596909354672e-05
2023-06-23,4.1730855530144814e-11,1.401490306609626e-09,6.400819522849044e-06,1.4659918685076562e-07,1.511941037863132e-05
2023-06-24,4.2057281720732583e-11,1.4416832613895058e-09,6.516930571576207e-06,1.5596017553310467e-07,1.5301634406165304e-05
2023-06-25,3.770849783366506e-11,1.363902385777159e-09,6.388537181906129e-06,1.4179288575525903e-07,1.5141364431790068e-05
2023-06-26,3.372600542438329e-11,1.312197991193275e-09,6.769795108611115e-06,1.4331021788650984e-07,1.4611673774134888e-05
2023-06-27,3.184455929832979e-11,1.2711973719693425e-09,6.395076124470628e-06,1.3033676785415005e-07,1.3806524120588831e-05
2023-06-28,3.3131203834134173e-11,1.3533823848030263e-09,6.6159315547688335e-06,1.3993272110436519e-07,1.5148394507096681e-05
2023-06-29,3.442943220723675e-11,1.3966353533074697e-09,6.533319642666041e-06,1.4497564610529154e-07,1.558096649747695e-05
2023-06-30,3.215432332617508e-11,1.3530900141759247e-09,6.3809817998049245e-06,1.3802807722875171e-07,1.4344103454935059e-05
2023-07-01,3.2202256126566815e-11,1.3720228926277194e-09,6.423020725314019e-06,1.3946443572075045e-07,1.407103630119387e-05
2023-07-02,3.2117503542216634e-11,1.3695110958319755e-09,6.430056481840016e-06,1.3782755031000555e-07,1.4166592741558445e-05
2023-07-03,3.3854456518098455e-11,1.3902406926305521e-09,6.410206138682609e-06,1.2515454614628953e-07,1.364546187089706e-05
2023-07-04,3.106530440860438e-11,1.221962470179443e-09,6.029036628664788e-06,1.2514150454940725e-07,1.2841853172214715e-05
2023-07-05,2.999413545928638e-11,1.2436249010541083e-09,5.917088661492459e-06,1.293476645058725e-07,1.3596671482934627e-05
2023-07-06,2.821101033694665e-11,1.2034746817333954e-09,5.511013444637475e-06,1.3576178151900059e-07,1.3571296034664213e-05
2023-07-07,2.8800925688599352e-11,1.2159530334694918e-09,5.369452224426169e-06,1.3263890046910832e-07,1.4160058450221266e-05
2023-07-08,2.7850995236815242e-11,1.2036080483944295e-09,5.11409009758268e-06,1.333315589512201e-07,1.3915453506282635e-05
2023-07-09,2.5881932899509204e-11,1.1573426535351905e-09,4.486036856658077e-06,1.3700207780291813e-07,1.350233081809718e-05
2023-07-10,2.25184890603362e-11,1.0766124489051735e-09,4.104387908373825e-06,1.406068514819096e-07,1.2000137049415077e-05
2023-07-11,2.0517747277212543e-11,9.619686815612183e-10,3.9862657730369185e-06,1.4283695269031908e-07,1.0998487721698008e-05
2023-07-12,2.104238653936527e-11,9.456352790648646e-10,3.6442610553051075e-06,1.4012295883861534e-07,1.111799269185379e-05
2023-07-13,2.164784734442387e-11,1.0673619153996811e-09,3.6307794566551622e-06,1.4644260796120204e-07,1.1145163925866536e-05
2023-07-14,2.39141102577872e-11,1.1026780912206342e-09,3.3150695770835063e-06,1.423070021222981e-07,1.0753767158439703e-05
2023-07-15,2.3884518801951303e-11,1.0776466926773833e-09,3.12772339359493e-06,1.4305594560494174e-07,1.0197542734281112e-05
2023-07-16,2.3494261606393685e-11,1.0337343129939693e-09,2.65835907694556e-06,1.5326508192989367e-07,1.0654991873613323e-05
2023-07-17,2.2565626547248477e-11,1.0027253844130992e-09,2.447557906047219e-06,1.519206993575055e-07,1.0738202937520674e-05
2023-07-18,2.1535613390281628e-11,9.088245877238641e-10,2.219122438890407e-06,1.4341187223750978e-07,1.0419727222970437e-05
2023-07-19,2.032176467748982e-11,8.661016871438566e-10,1.8781872161286112e-06,1.3777508430574714e-07,1.0102612442355191e-05
2023-07-20,2.0724303411342924e-11,7.840172058713556e-10,1.884698587431864e-06,1.3053275389279345e-07,9.968689968550132e-06
2023-07-21,2.0655407041815015e-11,7.647318773410807e-10,1.8293846661283084e-06,1.225669175824483e-07,1.024014489197679e-05
2023-07-22,2.1478867378543812e-11,8.321589451375021e-10,1.8656144960283447e-06,1.2780205892306212e-07,1.1265809297814414e-05
2023-07-23,2.154009743815458e-11,8.785553415829679e-10,1.8347379794070857e-06,1.3199758668903938e-07,1.1249925313148654e-05
2023-07-24,2.3398408645963955e-11,9.24071840202826e-10,2.046382331624463e-06,1.3128614677598155e-07,1.183401629185725e-05
2023-07-25,2.2558001105223475e-11,8.923369540935775e-10,1.9937914816553005e-06,1.2751810224480254e-07,1.1484841826473954e-05
2023-07-26,2.1523675690287264e-11,8.27932526016411e-10,2.1132722741026356e-06,1.1842648155933846e-07,1.112781884324808e-05
2023-07-27,2.0537446278477643e-11,8.187332108727034e-10,1.924608747027413e-06,1.1434537212619493e-07,1.0574720043848504e-05
2023-07-28,2.074083667349657e-11,8.558934343298552e-10,1.9220232284226436e-06,1.1573626900466183e-07,1.0031522373844456e-05
2023-07-29,2.0236864973897817e-11,8.834466378925173e-10,1.8820319217154945e-06,1.1088477666854014e-07,1.000747657214484e-05
2023-07-30,1.989450161852508e-11,9.137577727905056e-10,2.0822041613392133e-06,9.915506626784716e-08,1.002570816893266e-05
2023-07-31,1.921208212130317e-11,9.25433684555298e-10,2.0290329027105485e-06,9.621494706058841e-08,1.0605683429458328e-05
2023-08-01,1.977198504422674e-11,9.408788459515136e-10,2.0636899455710905e-06,9.513208455541228e-08,1.0161268850536302e-05
2023-08-02,1.9010454944477962e-11,8.59756922994105e-10,2.049971231906023e-06,9.15545548441363e-08,1.002686091436649e-05
2023-08-03,1.6221240403527152e-11,7.896081331973635e-10,2.161310086166334e-06,8.448652704047519e-08,1.0061365778610103e-05
2023-08-04,1.6474280949966564e-11,7.883540532733503e-10,2.167698850466911e-06,7.996030365702204e-08,9.997015658325635e-06
2023-08-05,1.6462056130411704e-11,8.018748458106546e-10,2.2297034037903687e-06,6.81878297921353e-08,9.193740666229959e-06
2023-08-06,1.6035975143723136e-11,8.152376190576927e-10,2.3561037398433377e-06,6.63900303983786e-08,9.440868830516529e-06
2023-08-07,1.5406343418062216e-11,7.831595704538818e-10,2.2446802879980132e-06,6.372739096842077e-08,8.532961487460293e-06
2023-08-08,1.7039214366777052e-11,8.358701118006727e-10,2.3459202245709743e-06,6.774426904614103e-08,8.710285007910816e-06
2023-08-09,1.72044338093262e-11,8.358842552656584e-10,2.2521360292090606e-06,6.762033169351855e-08,8.65788469292094e-06
2023-08-10,1.724897475561616e-11,8.463049009294393e-10,2.2777656984943745e-06,7.160914638385015e-08,8.794662087886589e-06
2023-08-11,1.645085969814508e-11,7.676049561881411e-10,2.0408130406142453e-06,6.748587876566909e-08,7.662836074766137e-06
2023-08-12,1.4737551607694784e-11,7.0247652537582e-10,2.0871199659224047e-06,6.4864726501248e-08,7.743978979661385e-06
2023-08-13,1.238381819094382e-11,6.595537660484187e-10,2.048604984787464e-06,5.88155479583237e-08,7.236350708646026e-06
2023-08-14,1.2614782217412381e-11,6.502504670225238e-10,2.222983500429392e-06,5.677300309549072e-08,7.012739301477493e-06
2023-08-15,1.3167470471033261e-11,6.719085303835548e-10,2.247572381707712e-06,6.106087428749853e-08,8.585983202083307e-06
2023-08-16,1.4271480475903083e-11,6.97472294428111e-10,2.4663679905085212e-06,6.757893477934233e-08,9.665749426432217e-06
2023-08-17,1.8143722324035873e-11,7.879402889282729e-10,2.5956274734000463e-06,8.154903189893539e-08,1.1575109661455911e-05
2023-08-18,1.967046885393327e-11,7.968510649454763e-10,2.598234459207831e-06,8.44926557050134e-08,1.228929709731763e-05
2023-08-19,1.9445061744101778e-11,7.586876911044683e-10,2.626501669828656e-06,8.636924704584785e-08,1.1958419139906223e-05
2023-08-20,1.9972969445008886e-11,8.068953536875852e-10,2.556576413921931e-06,8.65663599983001e-08,1.1505669756783216e-05
2023-08-21,1.893593670928682e-11,8.395222713694107e-10,2.682717519945964e-06,9.165778424231376e-08,1.3505704421577086e-05
2023-08-22,1.7815888871751483e-11,8.506293985248886e-10,2.686017679570706e-06,8.28158009800095e-08,1.3447597083191681e-05
2023-08-23,1.9391295438555653e-11,9.516062224287023e-10,2.86351651551252e-06,9.222880222869447e-08,1.4222207320255947e-05
2023-08-24,2.039860699584226e-11,9.971141395460134e-10,3.050847265383171e-06,9.725481232047734e-08,1.5231351943589821e-05
2023-08-25,2.0791462944730336e-11,9.830646634537464e-10,3.260562046731143e-06,9.384424313690714e-08,1.531831552879434e-05
2023-08-26,2.1269084190539073e-11,9.95479474483909e-10,3.192534529518039e-06,1.0115737796565806e-07,1.5086556884400665e-05
2023-08-27,2.153392364123594e-11,1.072123483981147e-09,3.495796746289014e-06,1.0560472767394196e-07,1.525225190287041e-05
2023-08-28,1.9746303795223473e-11,1.0184925764862044e-09,3.429059538081385e-06,1.011769193545644e-07,1.5316910250990495e-05
2023-08-29,2.2812883638130435e-11,1.1316057083106123e-09,3.6801703591287597e-06,1.1212229841133566e-07,1.6151819779656323e-05
2023-08-30,2.3924742883909865e-11,1.2015132393011741e-09,3.987382671358794e-06,1.1442127728969723e-07,1.7195095054853976e-05
2023-08-31,2.864810349657363e-11,1.349272743732093e-09,4.379253638322686e-06,1.285493592676672e-07,1.851078831232103e-05
2023-09-01,2.9047229505524128e-11,1.3906808850653284e-09,4.463612286861526e-06,1.3418920820709463e-07,1.8546045526136173e-05
2023-09-02,2.8495431256883328e-11,1.3985394661675406e-09,4.361262918731526e-06,1.3653822462507902e-07,1.8166023682065005e-05
2023-09-03,2.8811616496538354e-11,1.3862316234872155e-09,4.227277626252593e-06,1.3604283278954778e-07,1.80506092007076e-05
2023-09-04,2.881007628623778e-11,1.3600921602651682e-09,4.023844159348894e-06,1.3169634268242524e-07,1.6761889592249377e-05
2023-09-05,2.714281871567608e-11,1.3117953501113308e-09,4.040620930293587e-06,1.2472133671465795e-07,1.5952134638187385e-05
2023-09-06,2.2864717432630726e-11,1.1724496449681486e-09,4.122744365949588e-06,1.0942006480742326e-07,1.383060856054337e-05
2023-09-07,2.421959808239808e-11,1.185564510200371e-09,4.165558327960672e-06,1.0937804485816268e-07,1.3840674293512725e-05
2023-09-08,2.6186550095845858e-11,1.2004690581119574e-09,4.101852830919878e-06,1.1456822247121104e-07,1.4745046627911637e-05
2023-09-09,2.5567593746035637e-11,1.1429351723503216e-09,4.243561562257761e-06,1.1496023118267283e-07,1.5105592769465088e-05
2023-09-10,2.581059132722192e-11,1.1613227329759074e-09,4.395154926855119e-06,1.0979242557323393e-07,1.4892241210822874e-05
2023-09-11,2.891519004544305e-11,1.248280262953645e-09,4.4029919521546695e-06,1.2506521443060624e-07,1.531434644353423e-05
2023-09-12,2.994580050953022e-11,1.2544355878538709e-09,4.173601557671408e-06,1.2737689541504485e-07,1.4353235901253328e-05
2023-09-13,3.063828865596328e-11,1.2468343565368581e-09,4.144851291614654e-06,1.2694193755917937e-07,1.3640716708300873e-05
2023-09-14,3.1568140828661795e-11,1.2882428300658275e-09,4.050090872485118e-06,1.27237634219967e-07,1.3953663100191652e-05
2023-09-15,3.151344706753336e-11,1.3007360736999279e-09,4.176693767319467e-06,1.2393584625908748e-07,1.3934719247628638e-05
2023-09-16,3.103546104008281e-11,1.2652342944313857e-09,3.868967220709528e-06,1.1924161507639256e-07,1.3695334476942003e-05
2023-09-17,3.128288435807874e-11,1.3230576656141465e-09,4.117688457458239e-06,1.2183833264257102e-07,1.4884243994652338e-05
2023-09-18,2.8572056740016383e-11,1.2519579106040336e-09,4.180198719182064e-06,1.0912103731662549e-07,1.3867430616906588e-05
2023-09-19,2.907301766762157e-11,1.1943917409757066e-09,4.00338804804317e-06,1.0400494544030871e-07,1.2917566688075248e-05
2023-09-20,2.457284750686329e-11,1.1063479335947628e-09,3.744257906653468e-06,9.464326151332656e-08,1.2224736953519826e-05
2023-09-21,2.696197742959147e-11,1.1999302300139624e-09,3.976144226694976e-06,9.76352908806479e-08,1.307365552350847e-05
2023-09-22,2.653761945995729e-11,1.1968408785091773e-09,3.898664141630155e-06,9.604136359285596e-08,1.3244457226367808e-05
2023-09-23,2.5704155911758615e-11,1.1969857697813778e-09,3.879604604695337e-06,9.893275375698883e-08,1.3380683835787811e-05
2023-09-24,2.744134306247185e-11,1.2497074138772227e-09,3.9469895749119285e-06,1.0565739863899778e-07,1.3742350912283353e-05
2023-09-25,2.747274713986355e-11,1.2665957314801243e-09,3.7236508662738185e-06,1.0996537161690983e-07,1.4057206605883922e-05
2023-09-26,2.7905557814853345e-11,1.2897620984693971e-09,3.7639888683096627e-06,1.122059416443276e-07,1.456870941430894e-05
2023-09-27,2.5521000422474266e-11,1.2463374813851706e-09,3.6915397144286414e-06,1.0827804149780439e-07,1.4553028121239327e-05
2023-09-28,2.652561078011155e-11,1.3548174303383702e-09,3.989256177456234e-06,1.1050118788809055e-07,1.5381858962004898e-05
2023-09-29,2.7117746625740352e-11,1.3952300114970503e-09,3.982755518070445e-06,1.094638668716532e-07,1.5097389031754232e-05
2023-09-30,2.724210007866596e-11,1.3331542199286957e-09,4.0213917997444434e-06,1.0521831903610767e-07,1.3680623542106259e-05
2023-10-01,3.061940473520933e-11,1.3707373047324295e-09,4.167158379974299e-06,9.842290370432267e-08,1.4630523249609291e-05
2023-10-02,2.938794207981285e-11,1.3986424240148961e-09,4.148678387047751e-06,9.305870096997524e-08,1.6578354653158135e-05
2023-10-03,2.77612469442694e-11,1.364533561311356e-09,3.9753496962379245e-06,9.224305736968029e-08,1.6603784398273348e-05
2023-10-04,2.8310755929205926e-11,1.3310950828339205e-09,3.8856685528670595e-06,9.123779715910145e-08,1.7791087084995973e-05
2023-10-05,3.0018535030704587e-11,1.3963621054417691e-09,3.7844758441407315e-06,9.559461276725761e-08,1.7683340840343904e-05
2023-10-06,3.217435245780759e-11,1.4835746585110792e-09,3.925866099221964e-06,1.0554123901288874e-07,1.8696003537097168e-05
2023-10-07,3.2034194705982906e-11,1.4885811155672527e-09,3.5876819527366766e-06,1.080291902641564e-07,1.7267337237250775e-05
2023-10-08,3.1318547921901655e-11,1.4482678268531978e-09,3.262385018165323e-06,1.1069026412311783e-07,1.8286888962739528e-05
2023-10-09,3.097645612992402e-11,1.572982369262476e-09,3.3897127021519785e-06,1.2350497272727223e-07,1.9624626825930774e-05
